,step,entity,name,id,model,dataset,subset,initial_model,project,exit_condition,metric,seed,train,dev,test,range_from,range_to
140,2,szegedai-semantics,winter-oath-253,xc7t2dq4,distilbert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9955751125866192,0.9468868034733849,0.938107031334123,2,3
141,3,szegedai-semantics,winter-oath-253,xc7t2dq4,distilbert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.992412373969286,0.9413963630699739,0.9336922579950468,1,2
142,4,szegedai-semantics,winter-oath-253,xc7t2dq4,distilbert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9456883130914788,0.9080448580662747,0.9012382900829116,0,1
143,0,szegedai-semantics,driven-wildflower-252,qhg99nfz,distilbert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9895001006772386,0.9495346754409875,0.9434478303004199,4,5
144,1,szegedai-semantics,driven-wildflower-252,qhg99nfz,distilbert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9945192293525716,0.9499240683773996,0.9428448368687412,2,3
145,2,szegedai-semantics,driven-wildflower-252,qhg99nfz,distilbert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9956487788587621,0.9465558194774347,0.9396575858727253,2,3
146,3,szegedai-semantics,driven-wildflower-252,qhg99nfz,distilbert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9924467515629527,0.941240605895409,0.9338645418326693,1,2
147,4,szegedai-semantics,driven-wildflower-252,qhg99nfz,distilbert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9445047416523836,0.9073439507807328,0.9014751803596425,0,1
148,0,szegedai-semantics,dulcet-sponge-251,5x34t74t,distilbert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9887929044646672,0.9489700556831899,0.9423279853558738,4,5
149,1,szegedai-semantics,dulcet-sponge-251,5x34t74t,distilbert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9945241404373812,0.9494373272068845,0.9420910950791429,3,4
150,2,szegedai-semantics,dulcet-sponge-251,5x34t74t,distilbert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9957175340460954,0.9471983178225147,0.9396360503930226,2,3
151,3,szegedai-semantics,dulcet-sponge-251,5x34t74t,distilbert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9923681742060003,0.941045909427203,0.9324432001722839,1,2
152,4,szegedai-semantics,dulcet-sponge-251,5x34t74t,distilbert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9463071097774788,0.9088625832327402,0.9029180574997308,0,1
153,0,szegedai-semantics,fiery-vortex-250,ladiy0d6,distilbert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.98896970351781,0.9494178575600639,0.9417034564444923,4,5
154,1,szegedai-semantics,fiery-vortex-250,ladiy0d6,distilbert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9941705423310955,0.9494762665005256,0.9419403467212232,2,3
155,2,szegedai-semantics,fiery-vortex-250,ladiy0d6,distilbert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9956340456043336,0.9471788481756941,0.9384946699687735,2,3
156,3,szegedai-semantics,fiery-vortex-250,ladiy0d6,distilbert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9921619086440003,0.9410848487208442,0.934015290190589,1,2
157,4,szegedai-semantics,fiery-vortex-250,ladiy0d6,distilbert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9446324298574312,0.9071492543125268,0.9007429740497469,0,1
158,0,szegedai-semantics,snowy-yogurt-249,wk0ogmy8,distilbert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9896621664759528,0.9498461897901173,0.9444599978464521,4,5
159,1,szegedai-semantics,snowy-yogurt-249,wk0ogmy8,distilbert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9947353170841907,0.9495346754409875,0.9427156239905244,2,3
160,2,szegedai-semantics,snowy-yogurt-249,wk0ogmy8,distilbert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9957077118764764,0.9473735446439001,0.9398298697103478,2,3
161,3,szegedai-semantics,snowy-yogurt-249,wk0ogmy8,distilbert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9924713069870004,0.9415326505977182,0.9341660385485087,1,2
162,4,szegedai-semantics,snowy-yogurt-249,wk0ogmy8,distilbert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9447797624017169,0.9074997079552977,0.9012813610423173,0,1
163,0,szegedai-semantics,lyric-oath-248,mt2wvlze,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9883459957470005,0.9577703360461042,0.9540648217939055,9,10
164,1,szegedai-semantics,lyric-oath-248,mt2wvlze,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9957371783853335,0.9580039718079514,0.9549262409820178,5,6
165,2,szegedai-semantics,lyric-oath-248,mt2wvlze,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9975199021711906,0.9585491219189284,0.9550554538602347,4,5
166,3,szegedai-semantics,lyric-oath-248,mt2wvlze,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9987722287976191,0.9591332113235466,0.9538925379562829,4,5
167,4,szegedai-semantics,lyric-oath-248,mt2wvlze,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9991356490735238,0.9590942720299054,0.9543878539894476,4,5
168,5,szegedai-semantics,lyric-oath-248,mt2wvlze,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9994499585013333,0.9596394221408824,0.9545816733067729,5,6
169,6,szegedai-semantics,lyric-oath-248,mt2wvlze,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9995530912823334,0.9589969237958024,0.9538494669968773,4,5
170,7,szegedai-semantics,lyric-oath-248,mt2wvlze,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9991749377520001,0.958665939799852,0.953547970281038,3,4
171,8,szegedai-semantics,lyric-oath-248,mt2wvlze,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9983891641824763,0.9576535181651805,0.9520620221815441,2,3
172,9,szegedai-semantics,lyric-oath-248,mt2wvlze,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9913564907352385,0.953915345975624,0.9518035964251104,1,2
173,10,szegedai-semantics,lyric-oath-248,mt2wvlze,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9478246349836216,0.9283127604065262,0.929471303973296,0,1
174,0,szegedai-semantics,ethereal-gorge-247,dnva4rgw,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9884196620191434,0.9577508663992835,0.953655647679552,10,11
175,1,szegedai-semantics,ethereal-gorge-247,dnva4rgw,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9939888321931432,0.9585296522721077,0.9547324216646926,2,3
176,2,szegedai-semantics,ethereal-gorge-247,dnva4rgw,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9974069472205715,0.9586464701530314,0.9549047055023151,6,7
177,3,szegedai-semantics,ethereal-gorge-247,dnva4rgw,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9982860314014763,0.9588606362680581,0.9553354150963713,2,3
178,4,szegedai-semantics,ethereal-gorge-247,dnva4rgw,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9982958535710953,0.958763288033955,0.9541509637127167,2,3
179,5,szegedai-semantics,ethereal-gorge-247,dnva4rgw,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9986003408292857,0.9589579845021611,0.953440292882524,5,6
180,6,szegedai-semantics,ethereal-gorge-247,dnva4rgw,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9993370035507143,0.9590942720299054,0.9536771831592549,4,5
181,7,szegedai-semantics,ethereal-gorge-247,dnva4rgw,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9990668938861905,0.9582570772166192,0.9529449768493593,3,4
182,8,szegedai-semantics,ethereal-gorge-247,dnva4rgw,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9987967842216667,0.9573614734628714,0.9541724991924195,2,3
183,9,szegedai-semantics,ethereal-gorge-247,dnva4rgw,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9921717308136194,0.9536233012733148,0.9519112738236244,1,2
184,10,szegedai-semantics,ethereal-gorge-247,dnva4rgw,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9480898335633358,0.9285658658151941,0.9295574458921072,0,1
185,0,szegedai-semantics,lyric-snow-246,vo3diruo,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9878597983508577,0.9578871539270277,0.9539786798750942,2,3
186,1,szegedai-semantics,lyric-snow-246,vo3diruo,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9950889151904764,0.959211089910829,0.9547754926240982,8,9
187,2,szegedai-semantics,lyric-snow-246,vo3diruo,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9980699436698572,0.9593863167322145,0.9550985248196403,8,9
188,3,szegedai-semantics,lyric-snow-246,vo3diruo,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9988066063912858,0.9593863167322145,0.9533541509637127,6,7
189,4,szegedai-semantics,lyric-snow-246,vo3diruo,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9991749377520001,0.9588022273275962,0.9538063960374717,4,5
190,5,szegedai-semantics,lyric-snow-246,vo3diruo,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9992240486000953,0.9585491219189284,0.9532895445246042,4,5
191,6,szegedai-semantics,lyric-snow-246,vo3diruo,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9995138026038571,0.9590748023830847,0.9540648217939055,4,5
192,7,szegedai-semantics,lyric-snow-246,vo3diruo,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9994450474165238,0.9594057863790351,0.9539356089156886,3,4
193,8,szegedai-semantics,lyric-snow-246,vo3diruo,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9987624066280001,0.9573030645224095,0.9534618283622268,2,3
194,9,szegedai-semantics,lyric-snow-246,vo3diruo,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9921324421351432,0.95411004244383,0.9494346936578012,1,2
195,10,szegedai-semantics,lyric-snow-246,vo3diruo,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9476822135241454,0.9292083641602741,0.9291482717777538,0,1
196,0,szegedai-semantics,radiant-dust-245,kg9uvt9f,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9877222879761911,0.9576535181651805,0.9541724991924195,3,4
197,1,szegedai-semantics,radiant-dust-245,kg9uvt9f,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.995413046787905,0.9582376075697987,0.9542155701518251,7,8
198,2,szegedai-semantics,radiant-dust-245,kg9uvt9f,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9971957705737621,0.9592500292044702,0.9546032087864758,2,3
199,3,szegedai-semantics,radiant-dust-245,kg9uvt9f,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9981632542812382,0.9589579845021611,0.9534833638419296,3,4
200,4,szegedai-semantics,radiant-dust-245,kg9uvt9f,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9984038974369048,0.9586464701530314,0.9548831700226122,2,3
201,5,szegedai-semantics,radiant-dust-245,kg9uvt9f,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9987132957799049,0.9590358630894436,0.9544309249488533,3,4
202,6,szegedai-semantics,radiant-dust-245,kg9uvt9f,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9992338707697144,0.9587827576807757,0.9546462797458813,4,5
203,7,szegedai-semantics,radiant-dust-245,kg9uvt9f,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9992044042608572,0.958218137922978,0.9540863572736082,3,4
204,8,szegedai-semantics,radiant-dust-245,kg9uvt9f,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9987673177128096,0.9572641252287684,0.9535910412404436,2,3
205,9,szegedai-semantics,radiant-dust-245,kg9uvt9f,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9927217723122861,0.9544994353802422,0.9510067836761064,1,2
206,10,szegedai-semantics,radiant-dust-245,kg9uvt9f,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.947603636167193,0.9286242747556559,0.929815871648541,0,1
207,0,szegedai-semantics,rosy-lion-244,hl3nztzf,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9874767337357149,0.9573614734628714,0.9538494669968773,2,3
208,1,szegedai-semantics,rosy-lion-244,hl3nztzf,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9948630052892383,0.9583154861570811,0.9542155701518251,6,7
209,2,szegedai-semantics,rosy-lion-244,hl3nztzf,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9973480142028572,0.9593279077917527,0.9538279315171746,3,4
210,3,szegedai-semantics,rosy-lion-244,hl3nztzf,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9985954297444762,0.9593279077917527,0.9556799827716163,5,6
211,4,szegedai-semantics,rosy-lion-244,hl3nztzf,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9991061825646667,0.9591526809703672,0.9541509637127167,6,7
212,5,szegedai-semantics,rosy-lion-244,hl3nztzf,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9991012714798572,0.9589579845021611,0.9546032087864758,4,5
213,6,szegedai-semantics,rosy-lion-244,hl3nztzf,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9994990693494286,0.9590163934426229,0.9544093894691504,3,4
214,7,szegedai-semantics,rosy-lion-244,hl3nztzf,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9994401363317144,0.9594447256726762,0.9550769893399376,3,4
215,8,szegedai-semantics,rosy-lion-244,hl3nztzf,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9974315026446192,0.9571473073478447,0.9520404867018413,1,2
216,9,szegedai-semantics,rosy-lion-244,hl3nztzf,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9927266833970956,0.9542852692652155,0.9519543447830301,1,2
217,10,szegedai-semantics,rosy-lion-244,hl3nztzf,roberta-base,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9477607908810978,0.9281180639383202,0.9302465812425972,0,1
218,0,szegedai-semantics,ethereal-smoke-243,omx1lm1t,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9926726614641909,0.9512869436548421,0.9437923979756649,10,11
219,1,szegedai-semantics,ethereal-smoke-243,omx1lm1t,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9963363307320954,0.9512090650675596,0.9435124367395283,0,1
220,2,szegedai-semantics,ethereal-smoke-243,omx1lm1t,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9983695198432382,0.9514232311825863,0.9438785398944761,5,6
221,3,szegedai-semantics,ethereal-smoke-243,omx1lm1t,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9991061825646667,0.951890502706281,0.9437493270162592,6,7
222,4,szegedai-semantics,ethereal-smoke-243,omx1lm1t,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9990276052077144,0.9512480043612009,0.9424356627543878,2,3
223,5,szegedai-semantics,ethereal-smoke-243,omx1lm1t,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.999381203314,0.9505081577820178,0.9425433401529019,5,6
224,6,szegedai-semantics,ethereal-smoke-243,omx1lm1t,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9994499585013333,0.9498267201432966,0.9421341660385485,3,4
225,7,szegedai-semantics,ethereal-smoke-243,omx1lm1t,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9992535151089524,0.9476071804057474,0.9390976634004522,2,3
226,8,szegedai-semantics,ethereal-smoke-243,omx1lm1t,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9983007646559049,0.9437716599820879,0.9345106062237536,2,3
227,9,szegedai-semantics,ethereal-smoke-243,omx1lm1t,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.995010337833524,0.9368988746544138,0.9285883493054807,1,2
228,10,szegedai-semantics,ethereal-smoke-243,omx1lm1t,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9442640984967169,0.9023986604882988,0.8975126520943254,0,1
229,0,szegedai-semantics,true-terrain-242,q4zmvjw9,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9904626732999052,0.9506444453097621,0.9442661785291268,0,1
230,1,szegedai-semantics,true-terrain-242,q4zmvjw9,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9964738411067621,0.9506055060161208,0.9431247981048778,6,7
231,2,szegedai-semantics,true-terrain-242,q4zmvjw9,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9984775637090477,0.9505081577820178,0.9430171207063638,7,8
232,3,szegedai-semantics,true-terrain-242,q4zmvjw9,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9992289596849048,0.951442700829407,0.9441585011306127,7,8
233,4,szegedai-semantics,true-terrain-242,q4zmvjw9,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9994155809076667,0.9512480043612009,0.9434478303004199,5,6
234,5,szegedai-semantics,true-terrain-242,q4zmvjw9,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9995776467063809,0.9508780810716093,0.9436416496177452,5,6
235,6,szegedai-semantics,true-terrain-242,q4zmvjw9,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9994057587380476,0.9500019469646821,0.9408420372563799,0,1
236,7,szegedai-semantics,true-terrain-242,q4zmvjw9,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9993026259570477,0.9485806627467778,0.9395068375148057,3,4
237,8,szegedai-semantics,true-terrain-242,q4zmvjw9,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.998752584458381,0.9455433978427631,0.9360826962420588,2,3
238,9,szegedai-semantics,true-terrain-242,q4zmvjw9,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.993433879609667,0.9380670534636502,0.929019058899537,0,1
239,10,szegedai-semantics,true-terrain-242,q4zmvjw9,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.943768078930955,0.9024570694287606,0.8974265101755141,0,1
240,0,szegedai-semantics,good-tree-241,bwcm6uuy,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9925302400047147,0.9505665667224796,0.9425433401529019,10,11
241,1,szegedai-semantics,good-tree-241,bwcm6uuy,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9975002578319525,0.9511117168334566,0.9434909012598256,9,10
242,2,szegedai-semantics,good-tree-241,bwcm6uuy,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9987673177128096,0.9515011097698688,0.9436631850974481,6,7
243,3,szegedai-semantics,good-tree-241,bwcm6uuy,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.999381203314,0.9515595187103306,0.9434909012598256,7,8
244,4,szegedai-semantics,good-tree-241,bwcm6uuy,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9994990693494286,0.9517152758848955,0.9428017659093356,4,5
245,5,szegedai-semantics,good-tree-241,bwcm6uuy,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9994204919924762,0.9510338382461743,0.9420264886400345,5,6
246,6,szegedai-semantics,good-tree-241,bwcm6uuy,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9994352252469048,0.9497877808496554,0.9399375471088619,2,3
247,7,szegedai-semantics,good-tree-241,bwcm6uuy,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9989293835115238,0.9479965733421596,0.9397867987509422,0,1
248,8,szegedai-semantics,good-tree-241,bwcm6uuy,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9986838292710477,0.9444141583271679,0.9358458059653278,2,3
249,9,szegedai-semantics,good-tree-241,bwcm6uuy,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9933847687615718,0.9378918266422647,0.9288683105416173,1,2
250,10,szegedai-semantics,good-tree-241,bwcm6uuy,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,accuracy,42,0.9438270119486694,0.9021066157859896,0.8957252072789922,0,1
251,0,szegedai-semantics,dandy-feather-240,khjyisii,bert-base-uncased,glue,mrpc,pdf,recursive,max_depth,f1,42,0.9879372738238841,0.9183673469387755,0.8675496688741722,9,10
252,1,szegedai-semantics,dandy-feather-240,khjyisii,bert-base-uncased,glue,mrpc,pdf,recursive,max_depth,f1,42,0.9969641772920461,0.9148936170212766,0.8896551724137931,4,5
253,2,szegedai-semantics,dandy-feather-240,khjyisii,bert-base-uncased,glue,mrpc,pdf,recursive,max_depth,f1,42,0.9985855728429985,0.9140893470790378,0.8813559322033899,8,9
254,3,szegedai-semantics,dandy-feather-240,khjyisii,bert-base-uncased,glue,mrpc,pdf,recursive,max_depth,f1,42,0.9983844911147012,0.9103448275862069,0.8675496688741722,7,8
255,4,szegedai-semantics,dandy-feather-240,khjyisii,bert-base-uncased,glue,mrpc,pdf,recursive,max_depth,f1,42,0.9993935718617344,0.9059233449477351,0.8835616438356164,6,7
256,5,szegedai-semantics,dandy-feather-240,khjyisii,bert-base-uncased,glue,mrpc,pdf,recursive,max_depth,f1,42,1.0,0.9003436426116839,0.8698630136986301,4,5
